   -0.28500E+01   -0.50000E+01    0.61160E+00   -0.60839E+00
   -0.28000E+01   -0.50000E+01    0.62247E+00   -0.52711E+00
   -0.27500E+01   -0.50000E+01    0.63250E+00   -0.33334E+00
   -0.27000E+01   -0.50000E+01    0.64159E+00   -0.66441E-01
   -0.26500E+01   -0.50000E+01    0.64965E+00    0.21913E+00
   -0.26000E+01   -0.50000E+01    0.65660E+00    0.46561E+00
   -0.25500E+01   -0.50000E+01    0.66236E+00    0.62401E+00
   -0.25000E+01   -0.50000E+01    0.66686E+00    0.66385E+00
   -0.24500E+01   -0.50000E+01    0.67003E+00    0.57870E+00
   -0.24000E+01   -0.50000E+01    0.67183E+00    0.38649E+00
   -0.23500E+01   -0.50000E+01    0.67220E+00    0.12498E+00
   -0.23000E+01   -0.50000E+01    0.67113E+00   -0.15643E+00
   -0.22500E+01   -0.50000E+01    0.66857E+00   -0.40667E+00
   -0.22000E+01   -0.50000E+01    0.66452E+00   -0.58256E+00
   -0.21500E+01   -0.50000E+01    0.65898E+00   -0.65629E+00
   -0.21000E+01   -0.50000E+01    0.65195E+00   -0.61938E+00
   -0.20500E+01   -0.50000E+01    0.64343E+00   -0.48297E+00
   -0.20000E+01   -0.50000E+01    0.63346E+00   -0.27438E+00
   -0.19500E+01   -0.50000E+01    0.62204E+00   -0.31284E-01
   -0.19000E+01   -0.50000E+01    0.60922E+00    0.20551E+00
   -0.18500E+01   -0.50000E+01    0.59503E+00    0.39915E+00
   -0.18000E+01   -0.50000E+01    0.57950E+00    0.52246E+00
   -0.17500E+01   -0.50000E+01    0.56269E+00    0.56160E+00
   -0.17000E+01   -0.50000E+01    0.54466E+00    0.51705E+00
   -0.16500E+01   -0.50000E+01    0.52547E+00    0.40227E+00
   -0.16000E+01   -0.50000E+01    0.50520E+00    0.24027E+00
   -0.15500E+01   -0.50000E+01    0.48394E+00    0.59033E-01
   -0.15000E+01   -0.50000E+01    0.46181E+00   -0.11343E+00
   -0.14500E+01   -0.50000E+01    0.43894E+00   -0.25349E+00
   -0.14000E+01   -0.50000E+01    0.41545E+00   -0.34507E+00
   -0.13500E+01   -0.50000E+01    0.39153E+00   -0.38128E+00
   -0.13000E+01   -0.50000E+01    0.36735E+00   -0.36431E+00
   -0.12500E+01   -0.50000E+01    0.34310E+00   -0.30381E+00
   -0.12000E+01   -0.50000E+01    0.31899E+00   -0.21429E+00
   -0.11500E+01   -0.50000E+01    0.29523E+00   -0.11212E+00
   -0.11000E+01   -0.50000E+01    0.27204E+00   -0.12675E-01
   -0.10500E+01   -0.50000E+01    0.24960E+00    0.71860E-01
   -0.10000E+01   -0.50000E+01    0.22812E+00    0.13370E+00
   -0.95000E+00   -0.50000E+01    0.20775E+00    0.16969E+00
   -0.90000E+00   -0.50000E+01    0.18862E+00    0.18076E+00
   -0.85000E+00   -0.50000E+01    0.17082E+00    0.17074E+00
   -0.80000E+00   -0.50000E+01    0.15440E+00    0.14514E+00
   -0.75000E+00   -0.50000E+01    0.13935E+00    0.10994E+00
   -0.70000E+00   -0.50000E+01    0.12563E+00    0.70722E-01
   -0.65000E+00   -0.50000E+01    0.11314E+00    0.32188E-01
   -0.60000E+00   -0.50000E+01    0.10177E+00   -0.20561E-02
   -0.55000E+00   -0.50000E+01    0.91395E-01   -0.29519E-01
   -0.50000E+00   -0.50000E+01    0.81879E-01   -0.48765E-01
   -0.45000E+00   -0.50000E+01    0.73107E-01   -0.59357E-01
   -0.40000E+00   -0.50000E+01    0.64987E-01   -0.61803E-01
   -0.35000E+00   -0.50000E+01    0.57458E-01   -0.57456E-01
   -0.30000E+00   -0.50000E+01    0.50495E-01   -0.48321E-01
   -0.25000E+00   -0.50000E+01    0.44116E-01   -0.36737E-01
   -0.20000E+00   -0.50000E+01    0.38386E-01   -0.24960E-01
   -0.15000E+00   -0.50000E+01    0.33434E-01   -0.14732E-01
   -0.10000E+00   -0.50000E+01    0.29469E-01   -0.69519E-02
   -0.50000E-01   -0.50000E+01    0.26782E-01   -0.15465E-02
    0.74506E-07   -0.50000E+01    0.25677E-01    0.23971E-02
    0.50000E-01   -0.50000E+01    0.26319E-01    0.62665E-02
    0.10000E+00   -0.50000E+01    0.28619E-01    0.11423E-01
    0.15000E+00   -0.50000E+01    0.32299E-01    0.18708E-01
    0.20000E+00   -0.50000E+01    0.37056E-01    0.28094E-01
    0.25000E+00   -0.50000E+01    0.42655E-01    0.38587E-01
    0.30000E+00   -0.50000E+01    0.48942E-01    0.48379E-01
    0.35000E+00   -0.50000E+01    0.55831E-01    0.55219E-01
    0.40000E+00   -0.50000E+01    0.63288E-01    0.56864E-01
    0.45000E+00   -0.50000E+01    0.71321E-01    0.51514E-01
    0.50000E+00   -0.50000E+01    0.79975E-01    0.38129E-01
    0.55000E+00   -0.50000E+01    0.89328E-01    0.16608E-01
    0.60000E+00   -0.50000E+01    0.99486E-01   -0.12156E-01
    0.65000E+00   -0.50000E+01    0.11057E+00   -0.46278E-01
    0.70000E+00   -0.50000E+01    0.12271E+00   -0.82890E-01
    0.75000E+00   -0.50000E+01    0.13603E+00   -0.11818E+00
    0.80000E+00   -0.50000E+01    0.15062E+00   -0.14747E+00
    0.85000E+00   -0.50000E+01    0.16654E+00   -0.16551E+00
    0.90000E+00   -0.50000E+01    0.18382E+00   -0.16698E+00
    0.95000E+00   -0.50000E+01    0.20242E+00   -0.14737E+00
    0.10000E+01   -0.50000E+01    0.22228E+00   -0.10403E+00
    0.10500E+01   -0.50000E+01    0.24327E+00   -0.37340E-01
    0.11000E+01   -0.50000E+01    0.26525E+00    0.48349E-01
    0.11500E+01   -0.50000E+01    0.28804E+00    0.14438E+00
    0.12000E+01   -0.50000E+01    0.31143E+00    0.23824E+00
    0.12500E+01   -0.50000E+01    0.33523E+00    0.31492E+00
    0.13000E+01   -0.50000E+01    0.35922E+00    0.35922E+00
    0.13500E+01   -0.50000E+01    0.38319E+00    0.35849E+00
    0.14000E+01   -0.50000E+01    0.40695E+00    0.30551E+00
    0.14500E+01   -0.50000E+01    0.43030E+00    0.20075E+00
    0.15000E+01   -0.50000E+01    0.45309E+00    0.53547E-01
    0.15500E+01   -0.50000E+01    0.47516E+00   -0.11822E+00
    0.16000E+01   -0.50000E+01    0.49638E+00   -0.29014E+00
    0.16500E+01   -0.50000E+01    0.51664E+00   -0.43474E+00
    0.17000E+01   -0.50000E+01    0.53584E+00   -0.52598E+00
    0.17500E+01   -0.50000E+01    0.55390E+00   -0.54399E+00
    0.18000E+01   -0.50000E+01    0.57075E+00   -0.47930E+00
    0.18500E+01   -0.50000E+01    0.58634E+00   -0.33557E+00
    0.19000E+01   -0.50000E+01    0.60061E+00   -0.13032E+00
    0.19500E+01   -0.50000E+01    0.61353E+00    0.10684E+00
    0.20000E+01   -0.50000E+01    0.62507E+00    0.33837E+00
    0.20500E+01   -0.50000E+01    0.63519E+00    0.52479E+00
    0.21000E+01   -0.50000E+01    0.64388E+00    0.63170E+00
    0.21500E+01   -0.50000E+01    0.65111E+00    0.63649E+00
    0.22000E+01   -0.50000E+01    0.65689E+00    0.53351E+00
    0.22500E+01   -0.50000E+01    0.66120E+00    0.33637E+00
    0.23000E+01   -0.50000E+01    0.66405E+00    0.76819E-01
    0.23500E+01   -0.50000E+01    0.66545E+00   -0.20011E+00
    0.24000E+01   -0.50000E+01    0.66542E+00   -0.44399E+00
    0.24500E+01   -0.50000E+01    0.66400E+00   -0.60854E+00
    0.25000E+01   -0.50000E+01    0.66122E+00   -0.66108E+00
    0.25500E+01   -0.50000E+01    0.65713E+00   -0.58977E+00
    0.26000E+01   -0.50000E+01    0.65180E+00   -0.40699E+00
    0.26500E+01   -0.50000E+01    0.64527E+00   -0.14779E+00
    0.27000E+01   -0.50000E+01    0.63765E+00    0.13653E+00
    0.27500E+01   -0.50000E+01    0.62899E+00    0.38872E+00
    0.28000E+01   -0.50000E+01    0.61939E+00    0.55756E+00
    0.28500E+01   -0.50000E+01    0.60893E+00    0.60892E+00
    0.29000E+01   -0.50000E+01    0.59772E+00    0.53353E+00
    0.29500E+01   -0.50000E+01    0.58583E+00    0.34932E+00
    0.30000E+01   -0.50000E+01    0.57338E+00    0.97715E-01
    0.30500E+01   -0.50000E+01    0.56044E+00   -0.16542E+00
    0.31000E+01   -0.50000E+01    0.54711E+00   -0.38233E+00
    0.31500E+01   -0.50000E+01    0.53348E+00   -0.50643E+00
    0.32000E+01   -0.50000E+01    0.51962E+00   -0.51294E+00
    0.32500E+01   -0.50000E+01    0.50563E+00   -0.40433E+00
    0.33000E+01   -0.50000E+01    0.49155E+00   -0.20951E+00
    0.33500E+01   -0.50000E+01    0.47748E+00    0.23427E-01
    0.34000E+01   -0.50000E+01    0.46346E+00    0.23882E+00
    0.34500E+01   -0.50000E+01    0.44956E+00    0.38689E+00
    0.35000E+01   -0.50000E+01    0.43581E+00    0.43552E+00
    0.35500E+01   -0.50000E+01    0.42227E+00    0.37762E+00
    0.36000E+01   -0.50000E+01    0.40897E+00    0.23212E+00
    0.36500E+01   -0.50000E+01    0.39595E+00    0.38641E-01
    0.37000E+01   -0.50000E+01    0.38323E+00   -0.15296E+00
    0.37500E+01   -0.50000E+01    0.37082E+00   -0.29534E+00
    0.38000E+01   -0.50000E+01    0.35876E+00   -0.35544E+00
    0.38500E+01   -0.50000E+01    0.34705E+00   -0.32237E+00
    0.39000E+01   -0.50000E+01    0.33571E+00   -0.20939E+00
    0.39500E+01   -0.50000E+01    0.32473E+00   -0.49599E-01
    0.40000E+01   -0.50000E+01    0.31412E+00    0.11331E+00
    0.40500E+01   -0.50000E+01    0.30389E+00    0.23682E+00
    0.41000E+01   -0.50000E+01    0.29402E+00    0.29070E+00
    0.41500E+01   -0.50000E+01    0.28453E+00    0.26443E+00
    0.42000E+01   -0.50000E+01    0.27539E+00    0.16928E+00
    0.42500E+01   -0.50000E+01    0.26660E+00    0.34376E-01
    0.43000E+01   -0.50000E+01    0.25817E+00   -0.10180E+00
    0.43500E+01   -0.50000E+01    0.25006E+00   -0.20221E+00
    0.44000E+01   -0.50000E+01    0.24229E+00   -0.24129E+00
    0.44500E+01   -0.50000E+01    0.23483E+00   -0.21151E+00
    0.45000E+01   -0.50000E+01    0.22768E+00   -0.12467E+00
    0.45500E+01   -0.50000E+01    0.22082E+00   -0.79236E-02
    0.46000E+01   -0.50000E+01    0.21425E+00    0.10447E+00
    0.46500E+01   -0.50000E+01    0.20794E+00    0.18102E+00
    0.47000E+01   -0.50000E+01    0.20190E+00    0.20179E+00
    0.47500E+01   -0.50000E+01    0.19611E+00    0.16360E+00
    0.48000E+01   -0.50000E+01    0.19056E+00    0.80321E-01
    0.48500E+01   -0.50000E+01    0.18524E+00   -0.21810E-01
    0.49000E+01   -0.50000E+01    0.18013E+00   -0.11223E+00
    0.49500E+01   -0.50000E+01    0.17524E+00   -0.16508E+00
    0.50000E+01   -0.50000E+01    0.00000E+00    0.00000E+00
   -0.50000E+01   -0.49500E+01    0.16642E+00    0.16642E+00
   -0.49500E+01   -0.49500E+01    0.17097E+00    0.14433E+00
   -0.49000E+01   -0.49500E+01    0.17572E+00    0.75943E-01
   -0.48500E+01   -0.49500E+01    0.18066E+00   -0.19798E-01
   -0.48000E+01   -0.49500E+01    0.18582E+00   -0.11467E+00
   -0.47500E+01   -0.49500E+01    0.19120E+00   -0.17948E+00
   -0.47000E+01   -0.49500E+01    0.19681E+00   -0.19288E+00
   -0.46500E+01   -0.49500E+01    0.20267E+00   -0.14815E+00
   -0.46000E+01   -0.49500E+01    0.20878E+00   -0.55823E-01
   -0.45500E+01   -0.49500E+01    0.21516E+00    0.58796E-01
   -0.45000E+01   -0.49500E+01    0.22181E+00    0.16257E+00
   -0.44500E+01   -0.49500E+01    0.22876E+00    0.22401E+00
   -0.44000E+01   -0.49500E+01    0.23601E+00    0.22264E+00
   -0.43500E+01   -0.49500E+01    0.24357E+00    0.15543E+00
   -0.43000E+01   -0.49500E+01    0.25146E+00    0.38411E-01
   -0.42500E+01   -0.49500E+01    0.25968E+00   -0.97156E-01
   -0.42000E+01   -0.49500E+01    0.26825E+00   -0.21316E+00
   -0.41500E+01   -0.49500E+01    0.27718E+00   -0.27520E+00
   -0.41000E+01   -0.49500E+01    0.28647E+00   -0.26257E+00
   -0.40500E+01   -0.49500E+01    0.29614E+00   -0.17459E+00
   -0.40000E+01   -0.49500E+01    0.30619E+00   -0.31707E-01
   -0.39500E+01   -0.49500E+01    0.31663E+00    0.12936E+00
   -0.39000E+01   -0.49500E+01    0.32746E+00    0.26507E+00
   -0.38500E+01   -0.49500E+01    0.33867E+00    0.33672E+00
   -0.38000E+01   -0.49500E+01    0.35027E+00    0.32118E+00
   -0.37500E+01   -0.49500E+01    0.36225E+00    0.21774E+00
   -0.37000E+01   -0.49500E+01    0.37460E+00    0.49229E-01
   -0.36500E+01   -0.49500E+01    0.38731E+00   -0.14323E+00
   -0.36000E+01   -0.49500E+01    0.40036E+00   -0.31033E+00
   -0.35500E+01   -0.49500E+01    0.41374E+00   -0.40717E+00
   -0.35000E+01   -0.49500E+01    0.42740E+00   -0.40510E+00
   -0.34500E+01   -0.49500E+01    0.44132E+00   -0.29957E+00
   -0.34000E+01   -0.49500E+01    0.45546E+00   -0.11210E+00
   -0.33500E+01   -0.49500E+01    0.46978E+00    0.11438E+00
   -0.33000E+01   -0.49500E+01    0.48422E+00    0.32569E+00
   -0.32500E+01   -0.49500E+01    0.49872E+00    0.46947E+00
   -0.32000E+01   -0.49500E+01    0.51322E+00    0.50807E+00
   -0.31500E+01   -0.49500E+01    0.52765E+00    0.42803E+00
   -0.31000E+01   -0.49500E+01    0.54193E+00    0.24369E+00
   -0.30500E+01   -0.49500E+01    0.55598E+00   -0.56968E-02
   -0.30000E+01   -0.49500E+01    0.56970E+00   -0.26495E+00
   -0.29500E+01   -0.49500E+01    0.58301E+00   -0.47555E+00
   -0.29000E+01   -0.49500E+01    0.59581E+00   -0.58912E+00
   -0.28500E+01   -0.49500E+01    0.60799E+00   -0.57835E+00
   -0.28000E+01   -0.49500E+01    0.61946E+00   -0.44312E+00
   -0.27500E+01   -0.49500E+01    0.63012E+00   -0.21037E+00
   -0.27000E+01   -0.49500E+01    0.63986E+00    0.72024E-01
   -0.26500E+01   -0.49500E+01    0.64860E+00    0.34587E+00
   -0.26000E+01   -0.49500E+01    0.65622E+00    0.55520E+00
   -0.25500E+01   -0.49500E+01    0.66266E+00    0.65791E+00
   -0.25000E+01   -0.49500E+01    0.66783E+00    0.63414E+00
   -0.24500E+01   -0.49500E+01    0.67167E+00    0.48954E+00
   -0.24000E+01   -0.49500E+01    0.67410E+00    0.25326E+00
   -0.23500E+01   -0.49500E+01    0.67509E+00   -0.28767E-01
   -0.23000E+01   -0.49500E+01    0.67459E+00   -0.30353E+00
   -0.22500E+01   -0.49500E+01    0.67258E+00   -0.52142E+00
   -0.22000E+01   -0.49500E+01    0.66904E+00   -0.64534E+00
   -0.21500E+01   -0.49500E+01    0.66397E+00   -0.65689E+00
   -0.21000E+01   -0.49500E+01    0.65737E+00   -0.55848E+00
   -0.20500E+01   -0.49500E+01    0.64926E+00   -0.37152E+00
   -0.20000E+01   -0.49500E+01    0.63965E+00   -0.13131E+00
   -0.19500E+01   -0.49500E+01    0.62859E+00    0.12012E+00
   -0.19000E+01   -0.49500E+01    0.61610E+00    0.34174E+00
   -0.18500E+01   -0.49500E+01    0.60222E+00    0.50028E+00
   -0.18000E+01   -0.49500E+01    0.58701E+00    0.57517E+00
   -0.17500E+01   -0.49500E+01    0.57051E+00    0.56077E+00
   -0.17000E+01   -0.49500E+01    0.55278E+00    0.46594E+00
   -0.16500E+01   -0.49500E+01    0.53389E+00    0.31128E+00
   -0.16000E+01   -0.49500E+01    0.51391E+00    0.12475E+00
   -0.15500E+01   -0.49500E+01    0.49293E+00   -0.63514E-01
   -0.15000E+01   -0.49500E+01    0.47105E+00   -0.22615E+00
   -0.14500E+01   -0.49500E+01    0.44839E+00   -0.34256E+00
   -0.14000E+01   -0.49500E+01    0.42507E+00   -0.40136E+00
   -0.13500E+01   -0.49500E+01    0.40124E+00   -0.40109E+00
   -0.13000E+01   -0.49500E+01    0.37707E+00   -0.34921E+00
   -0.12500E+01   -0.49500E+01    0.35275E+00   -0.25972E+00
   -0.12000E+01   -0.49500E+01    0.32846E+00   -0.15011E+00
   -0.11500E+01   -0.49500E+01    0.30441E+00   -0.38070E-01
   -0.11000E+01   -0.49500E+01    0.28081E+00    0.61253E-01
   -0.10500E+01   -0.49500E+01    0.25787E+00    0.13719E+00
   -0.10000E+01   -0.49500E+01    0.23578E+00    0.18435E+00
   -0.95000E+00   -0.49500E+01    0.21472E+00    0.20236E+00
   -0.90000E+00   -0.49500E+01    0.19486E+00    0.19484E+00
   -0.85000E+00   -0.49500E+01    0.17630E+00    0.16795E+00
   -0.80000E+00   -0.49500E+01    0.15911E+00    0.12886E+00
   -0.75000E+00   -0.49500E+01    0.14334E+00    0.84449E-01
   -0.70000E+00   -0.49500E+01    0.12896E+00    0.40532E-01
   -0.65000E+00   -0.49500E+01    0.11590E+00    0.14217E-02
   -0.60000E+00   -0.49500E+01    0.10406E+00   -0.30073E-01
   -0.55000E+00   -0.49500E+01    0.93293E-01   -0.52480E-01
   -0.50000E+00   -0.49500E+01    0.83461E-01   -0.65433E-01
   -0.45000E+00   -0.49500E+01    0.74414E-01   -0.69468E-01
   -0.40000E+00   -0.49500E+01    0.66021E-01   -0.65883E-01
   -0.35000E+00   -0.49500E+01    0.58179E-01   -0.56587E-01
   -0.30000E+00   -0.49500E+01    0.50822E-01   -0.43906E-01
   -0.25000E+00   -0.49500E+01    0.43931E-01   -0.30287E-01
   -0.20000E+00   -0.49500E+01    0.37551E-01   -0.17922E-01
   -0.15000E+00   -0.49500E+01    0.31816E-01   -0.83598E-02
   -0.10000E+00   -0.49500E+01    0.26999E-01   -0.22201E-02
   -0.50000E-01   -0.49500E+01    0.23565E-01    0.90141E-03
    0.74506E-07   -0.49500E+01    0.22103E-01    0.22746E-02
    0.50000E-01   -0.49500E+01    0.22976E-01    0.36510E-02
    0.10000E+00   -0.49500E+01    0.25969E-01    0.67475E-02
    0.15000E+00   -0.49500E+01    0.30513E-01    0.12737E-01
    0.20000E+00   -0.49500E+01    0.36093E-01    0.21882E-01
    0.25000E+00   -0.49500E+01    0.42387E-01    0.33409E-01
    0.30000E+00   -0.49500E+01    0.49225E-01    0.45636E-01
    0.35000E+00   -0.49500E+01    0.56538E-01    0.56296E-01
    0.40000E+00   -0.49500E+01    0.64322E-01    0.62959E-01
    0.45000E+00   -0.49500E+01    0.72627E-01    0.63436E-01
    0.50000E+00   -0.49500E+01    0.81540E-01    0.56080E-01
    0.55000E+00   -0.49500E+01    0.91179E-01    0.39986E-01
    0.60000E+00   -0.49500E+01    0.10168E+00    0.15101E-01
    0.65000E+00   -0.49500E+01    0.11320E+00   -0.17671E-01
    0.70000E+00   -0.49500E+01    0.12587E+00   -0.56349E-01
    0.75000E+00   -0.49500E+01    0.13980E+00   -0.97725E-01
    0.80000E+00   -0.49500E+01    0.15508E+00   -0.13729E+00
    0.85000E+00   -0.49500E+01    0.17174E+00   -0.16936E+00
    0.90000E+00   -0.49500E+01    0.18977E+00   -0.18750E+00
    0.95000E+00   -0.49500E+01    0.20912E+00   -0.18541E+00
    0.10000E+01   -0.49500E+01    0.22968E+00   -0.15810E+00
    0.10500E+01   -0.49500E+01    0.25130E+00   -0.10334E+00
    0.11000E+01   -0.49500E+01    0.27382E+00   -0.22957E-01
    0.11500E+01   -0.49500E+01    0.29704E+00    0.76426E-01
    0.12000E+01   -0.49500E+01    0.32076E+00    0.18334E+00
    0.12500E+01   -0.49500E+01    0.34477E+00    0.28252E+00
    0.13000E+01   -0.49500E+01    0.36887E+00    0.35696E+00
    0.13500E+01   -0.49500E+01    0.39285E+00    0.39072E+00
    0.14000E+01   -0.49500E+01    0.41653E+00    0.37208E+00
    0.14500E+01   -0.49500E+01    0.43974E+00    0.29631E+00
    0.15000E+01   -0.49500E+01    0.46232E+00    0.16772E+00
    0.15500E+01   -0.49500E+01    0.48414E+00    0.10311E-03
    0.16000E+01   -0.49500E+01    0.50509E+00   -0.18439E+00
    0.16500E+01   -0.49500E+01    0.52505E+00   -0.35807E+00
    0.17000E+01   -0.49500E+01    0.54394E+00   -0.49197E+00
    0.17500E+01   -0.49500E+01    0.56168E+00   -0.56073E+00
    0.18000E+01   -0.49500E+01    0.57821E+00   -0.54748E+00
    0.18500E+01   -0.49500E+01    0.59348E+00   -0.44768E+00
    0.19000E+01   -0.49500E+01    0.60743E+00   -0.27121E+00
    0.19500E+01   -0.49500E+01    0.62002E+00   -0.42010E-01
    0.20000E+01   -0.49500E+01    0.63121E+00    0.20485E+00
    0.20500E+01   -0.49500E+01    0.64097E+00    0.42851E+00
    0.21000E+01   -0.49500E+01    0.64927E+00    0.58924E+00
    0.21500E+01   -0.49500E+01    0.65609E+00    0.65589E+00
    0.22000E+01   -0.49500E+01    0.66142E+00    0.61237E+00
    0.22500E+01   -0.49500E+01    0.66525E+00    0.46186E+00
    0.23000E+01   -0.49500E+01    0.66758E+00    0.22758E+00
    0.23500E+01   -0.49500E+01    0.66843E+00   -0.50286E-01
    0.24000E+01   -0.49500E+01    0.66782E+00   -0.32144E+00
    0.24500E+01   -0.49500E+01    0.66578E+00   -0.53479E+00
    0.25000E+01   -0.49500E+01    0.66237E+00   -0.64866E+00
    0.25500E+01   -0.49500E+01    0.65763E+00   -0.63970E+00
    0.26000E+01   -0.49500E+01    0.65163E+00   -0.50849E+00
    0.26500E+01   -0.49500E+01    0.64445E+00   -0.28033E+00
    0.27000E+01   -0.49500E+01    0.63616E+00   -0.81316E-03
    0.27500E+01   -0.49500E+01    0.62686E+00    0.27324E+00
    0.28000E+01   -0.49500E+01    0.61664E+00    0.48563E+00
    0.28500E+01   -0.49500E+01    0.60559E+00    0.59294E+00
    0.29000E+01   -0.49500E+01    0.59380E+00    0.57416E+00
    0.29500E+01   -0.49500E+01    0.58139E+00    0.43556E+00
    0.30000E+01   -0.49500E+01    0.56844E+00    0.20950E+00
    0.30500E+01   -0.49500E+01    0.55506E+00   -0.52740E-01
    0.31000E+01   -0.49500E+01    0.54133E+00   -0.29256E+00
    0.31500E+01   -0.49500E+01    0.52734E+00   -0.45741E+00
    0.32000E+01   -0.49500E+01    0.51318E+00   -0.51279E+00
    0.32500E+01   -0.49500E+01    0.49891E+00   -0.45005E+00
    0.33000E+01   -0.49500E+01    0.48463E+00   -0.28804E+00
    0.33500E+01   -0.49500E+01    0.47038E+00   -0.68187E-01
    0.34000E+01   -0.49500E+01    0.45623E+00    0.15574E+00
    0.34500E+01   -0.49500E+01    0.44224E+00    0.33079E+00
    0.35000E+01   -0.49500E+01    0.42844E+00    0.41751E+00
    0.35500E+01   -0.49500E+01    0.41488E+00    0.39921E+00
    0.36000E+01   -0.49500E+01    0.40160E+00    0.28538E+00
    0.36500E+01   -0.49500E+01    0.38862E+00    0.10854E+00
    0.37000E+01   -0.49500E+01    0.37596E+00   -0.84522E-01
    0.37500E+01   -0.49500E+01    0.36365E+00   -0.24495E+00
    0.38000E+01   -0.49500E+01    0.35170E+00   -0.33417E+00
    0.38500E+01   -0.49500E+01    0.34012E+00   -0.33334E+00
    0.39000E+01   -0.49500E+01    0.32892E+00   -0.24742E+00
    0.39500E+01   -0.49500E+01    0.31809E+00   -0.10302E+00
    0.40000E+01   -0.49500E+01    0.30765E+00    0.59318E-01
    0.40500E+01   -0.49500E+01    0.29759E+00    0.19623E+00
    0.41000E+01   -0.49500E+01    0.28790E+00    0.27304E+00
    0.41500E+01   -0.49500E+01    0.27858E+00    0.27261E+00
    0.42000E+01   -0.49500E+01    0.26963E+00    0.19918E+00
    0.42500E+01   -0.49500E+01    0.26103E+00    0.76404E-01
    0.43000E+01   -0.49500E+01    0.25277E+00   -0.59839E-01
    0.43500E+01   -0.49500E+01    0.24485E+00   -0.17167E+00
    0.44000E+01   -0.49500E+01    0.23726E+00   -0.22964E+00
    0.44500E+01   -0.49500E+01    0.22998E+00   -0.22054E+00
    0.45000E+01   -0.49500E+01    0.22300E+00   -0.15037E+00
    0.45500E+01   -0.49500E+01    0.21631E+00   -0.41908E-01
    0.46000E+01   -0.49500E+01    0.20990E+00    0.72315E-01
    0.46500E+01   -0.49500E+01    0.20375E+00    0.15962E+00
    0.47000E+01   -0.49500E+01    0.19787E+00    0.19642E+00
    0.47500E+01   -0.49500E+01    0.19222E+00    0.17466E+00
    0.48000E+01   -0.49500E+01    0.18681E+00    0.10347E+00
    0.48500E+01   -0.49500E+01    0.18162E+00    0.58982E-02
    0.49000E+01   -0.49500E+01    0.17665E+00   -0.88312E-01
