   -0.50000E+01   -0.50000E+01    0.16993E+00    0.16824E+00
   -0.49500E+01   -0.50000E+01    0.17462E+00    0.15964E+00
   -0.49000E+01   -0.50000E+01    0.17950E+00    0.10086E+00
   -0.48500E+01   -0.50000E+01    0.18459E+00    0.76067E-02
   -0.48000E+01   -0.50000E+01    0.18990E+00   -0.93167E-01
   -0.47500E+01   -0.50000E+01    0.19544E+00   -0.17099E+00
   -0.47000E+01   -0.50000E+01    0.20121E+00   -0.20100E+00
   -0.46500E+01   -0.50000E+01    0.20722E+00   -0.17162E+00
   -0.46000E+01   -0.50000E+01    0.21350E+00   -0.88630E-01
   -0.45500E+01   -0.50000E+01    0.22005E+00    0.25925E-01
   -0.45000E+01   -0.50000E+01    0.22688E+00    0.13956E+00
   -0.44500E+01   -0.50000E+01    0.23399E+00    0.21854E+00
   -0.44000E+01   -0.50000E+01    0.24142E+00    0.23771E+00
   -0.43500E+01   -0.50000E+01    0.24915E+00    0.18817E+00
   -0.43000E+01   -0.50000E+01    0.25722E+00    0.80582E-01
   -0.42500E+01   -0.50000E+01    0.26562E+00   -0.57143E-01
   -0.42000E+01   -0.50000E+01    0.27436E+00   -0.18709E+00
   -0.41500E+01   -0.50000E+01    0.28345E+00   -0.27171E+00
   -0.41000E+01   -0.50000E+01    0.29291E+00   -0.28447E+00
   -0.40500E+01   -0.50000E+01    0.30274E+00   -0.21773E+00
   -0.40000E+01   -0.50000E+01    0.31294E+00   -0.85665E-01
   -0.39500E+01   -0.50000E+01    0.32351E+00    0.78749E-01
   -0.39000E+01   -0.50000E+01    0.33446E+00    0.23207E+00
   -0.38500E+01   -0.50000E+01    0.34579E+00    0.33181E+00
   -0.38000E+01   -0.50000E+01    0.35748E+00    0.34798E+00
   -0.37500E+01   -0.50000E+01    0.36954E+00    0.27162E+00
   -0.37000E+01   -0.50000E+01    0.38195E+00    0.11803E+00
   -0.36500E+01   -0.50000E+01    0.39469E+00   -0.76442E-01
   -0.36000E+01   -0.50000E+01    0.40776E+00   -0.26313E+00
   -0.35500E+01   -0.50000E+01    0.42111E+00   -0.39330E+00
   -0.35000E+01   -0.50000E+01    0.43472E+00   -0.43072E+00
   -0.34500E+01   -0.50000E+01    0.44856E+00   -0.36128E+00
   -0.34000E+01   -0.50000E+01    0.46259E+00   -0.19729E+00
   -0.33500E+01   -0.50000E+01    0.47675E+00    0.24956E-01
   -0.33000E+01   -0.50000E+01    0.49100E+00    0.25348E+00
   -0.32500E+01   -0.50000E+01    0.50527E+00    0.43307E+00
   -0.32000E+01   -0.50000E+01    0.51950E+00    0.51866E+00
   -0.31500E+01   -0.50000E+01    0.53362E+00    0.48635E+00
   -0.31000E+01   -0.50000E+01    0.54755E+00    0.33946E+00
   -0.30500E+01   -0.50000E+01    0.56121E+00    0.10811E+00
   -0.30000E+01   -0.50000E+01    0.57451E+00   -0.15754E+00
   -0.29500E+01   -0.50000E+01    0.58736E+00   -0.39871E+00
   -0.29000E+01   -0.50000E+01    0.59966E+00   -0.56130E+00
   -0.28500E+01   -0.50000E+01    0.61132E+00   -0.60813E+00
   -0.28000E+01   -0.50000E+01    0.62223E+00   -0.52708E+00
   -0.27500E+01   -0.50000E+01    0.63232E+00   -0.33354E+00
   -0.27000E+01   -0.50000E+01    0.64147E+00   -0.66800E-01
   -0.26500E+01   -0.50000E+01    0.64960E+00    0.21874E+00
   -0.26000E+01   -0.50000E+01    0.65662E+00    0.46535E+00
   -0.25500E+01   -0.50000E+01    0.66245E+00    0.62397E+00
   -0.25000E+01   -0.50000E+01    0.66702E+00    0.66405E+00
   -0.24500E+01   -0.50000E+01    0.67026E+00    0.57906E+00
   -0.24000E+01   -0.50000E+01    0.67211E+00    0.38687E+00
   -0.23500E+01   -0.50000E+01    0.67254E+00    0.12524E+00
   -0.23000E+01   -0.50000E+01    0.67149E+00   -0.15639E+00
   -0.22500E+01   -0.50000E+01    0.66896E+00   -0.40686E+00
   -0.22000E+01   -0.50000E+01    0.66491E+00   -0.58292E+00
   -0.21500E+01   -0.50000E+01    0.65935E+00   -0.65667E+00
   -0.21000E+01   -0.50000E+01    0.65229E+00   -0.61965E+00
   -0.20500E+01   -0.50000E+01    0.64372E+00   -0.48301E+00
   -0.20000E+01   -0.50000E+01    0.63368E+00   -0.27419E+00
   -0.19500E+01   -0.50000E+01    0.62219E+00   -0.30933E-01
   -0.19000E+01   -0.50000E+01    0.60928E+00    0.20589E+00
   -0.18500E+01   -0.50000E+01    0.59499E+00    0.39941E+00
   -0.18000E+01   -0.50000E+01    0.57938E+00    0.52251E+00
   -0.17500E+01   -0.50000E+01    0.56248E+00    0.56141E+00
   -0.17000E+01   -0.50000E+01    0.54438E+00    0.51671E+00
   -0.16500E+01   -0.50000E+01    0.52513E+00    0.40190E+00
   -0.16000E+01   -0.50000E+01    0.50483E+00    0.24001E+00
   -0.15500E+01   -0.50000E+01    0.48356E+00    0.58986E-01
   -0.15000E+01   -0.50000E+01    0.46144E+00   -0.11325E+00
   -0.14500E+01   -0.50000E+01    0.43860E+00   -0.25314E+00
   -0.14000E+01   -0.50000E+01    0.41518E+00   -0.34468E+00
   -0.13500E+01   -0.50000E+01    0.39133E+00   -0.38101E+00
   -0.13000E+01   -0.50000E+01    0.36724E+00   -0.36425E+00
   -0.12500E+01   -0.50000E+01    0.34309E+00   -0.30398E+00
   -0.12000E+01   -0.50000E+01    0.31908E+00   -0.21464E+00
   -0.11500E+01   -0.50000E+01    0.29540E+00   -0.11251E+00
   -0.11000E+01   -0.50000E+01    0.27227E+00   -0.12976E-01
   -0.10500E+01   -0.50000E+01    0.24987E+00    0.71742E-01
   -0.10000E+01   -0.50000E+01    0.22839E+00    0.13377E+00
   -0.95000E+00   -0.50000E+01    0.20798E+00    0.16988E+00
   -0.90000E+00   -0.50000E+01    0.18876E+00    0.18093E+00
   -0.85000E+00   -0.50000E+01    0.17083E+00    0.17074E+00
   -0.80000E+00   -0.50000E+01    0.15423E+00    0.14487E+00
   -0.75000E+00   -0.50000E+01    0.13896E+00    0.10939E+00
   -0.70000E+00   -0.50000E+01    0.12498E+00    0.69999E-01
   -0.65000E+00   -0.50000E+01    0.11221E+00    0.31477E-01
   -0.60000E+00   -0.50000E+01    0.10054E+00   -0.25252E-02
   -0.55000E+00   -0.50000E+01    0.89842E-01   -0.29523E-01
   -0.50000E+00   -0.50000E+01    0.79993E-01   -0.48129E-01
   -0.45000E+00   -0.50000E+01    0.70870E-01   -0.57970E-01
   -0.40000E+00   -0.50000E+01    0.62375E-01   -0.59607E-01
   -0.35000E+00   -0.50000E+01    0.54433E-01   -0.54426E-01
   -0.30000E+00   -0.50000E+01    0.47004E-01   -0.44453E-01
   -0.25000E+00   -0.50000E+01    0.40072E-01   -0.32054E-01
   -0.20000E+00   -0.50000E+01    0.33651E-01   -0.19563E-01
   -0.15000E+00   -0.50000E+01    0.27781E-01   -0.88807E-02
   -0.10000E+00   -0.50000E+01    0.22530E-01   -0.11570E-02
   -0.50000E-01   -0.50000E+01    0.18005E-01    0.33538E-02
    0.74506E-07   -0.50000E+01    0.14372E-01    0.52168E-02
    0.50000E-01   -0.50000E+01    0.11861E-01    0.55347E-02
    0.10000E+00   -0.50000E+01    0.10676E-01    0.55459E-02
    0.15000E+00   -0.50000E+01    0.10745E-01    0.62230E-02
    0.20000E+00   -0.50000E+01    0.11666E-01    0.79948E-02
    0.25000E+00   -0.50000E+01    0.12988E-01    0.10669E-01
    0.30000E+00   -0.50000E+01    0.14417E-01    0.13562E-01
    0.35000E+00   -0.50000E+01    0.15802E-01    0.15779E-01
    0.40000E+00   -0.50000E+01    0.17083E-01    0.16529E-01
    0.45000E+00   -0.50000E+01    0.18252E-01    0.15360E-01
    0.50000E+00   -0.50000E+01    0.19337E-01    0.12249E-01
    0.55000E+00   -0.50000E+01    0.20395E-01    0.75254E-02
    0.60000E+00   -0.50000E+01    0.21514E-01    0.16868E-02
    0.65000E+00   -0.50000E+01    0.22805E-01   -0.47981E-02
    0.70000E+00   -0.50000E+01    0.24391E-01   -0.11599E-01
    0.75000E+00   -0.50000E+01    0.26392E-01   -0.18494E-01
    0.80000E+00   -0.50000E+01    0.28905E-01   -0.25209E-01
    0.85000E+00   -0.50000E+01    0.31982E-01   -0.31202E-01
    0.90000E+00   -0.50000E+01    0.35632E-01   -0.35520E-01
    0.95000E+00   -0.50000E+01    0.39823E-01   -0.36813E-01
    0.10000E+01   -0.50000E+01    0.44493E-01   -0.33578E-01
    0.10500E+01   -0.50000E+01    0.49561E-01   -0.24608E-01
    0.11000E+01   -0.50000E+01    0.54935E-01   -0.95078E-02
    0.11500E+01   -0.50000E+01    0.60525E-01    0.10860E-01
    0.12000E+01   -0.50000E+01    0.66244E-01    0.34180E-01
    0.12500E+01   -0.50000E+01    0.72012E-01    0.56859E-01
    0.13000E+01   -0.50000E+01    0.77762E-01    0.74571E-01
    0.13500E+01   -0.50000E+01    0.83438E-01    0.83099E-01
    0.14000E+01   -0.50000E+01    0.89001E-01    0.79289E-01
    0.14500E+01   -0.50000E+01    0.94427E-01    0.61885E-01
    0.15000E+01   -0.50000E+01    0.99704E-01    0.32055E-01
    0.15500E+01   -0.50000E+01    0.10484E+00   -0.65498E-02
    0.16000E+01   -0.50000E+01    0.10984E+00   -0.48231E-01
    0.16500E+01   -0.50000E+01    0.11474E+00   -0.86110E-01
    0.17000E+01   -0.50000E+01    0.11958E+00   -0.11328E+00
    0.17500E+01   -0.50000E+01    0.12438E+00   -0.12405E+00
    0.18000E+01   -0.50000E+01    0.12919E+00   -0.11504E+00
    0.18500E+01   -0.50000E+01    0.13406E+00   -0.85983E-01
    0.19000E+01   -0.50000E+01    0.13900E+00   -0.40036E-01
    0.19500E+01   -0.50000E+01    0.14406E+00    0.16405E-01
    0.20000E+01   -0.50000E+01    0.14925E+00    0.74498E-01
    0.20500E+01   -0.50000E+01    0.15459E+00    0.12423E+00
    0.21000E+01   -0.50000E+01    0.16007E+00    0.15605E+00
    0.21500E+01   -0.50000E+01    0.16567E+00    0.16267E+00
    0.22000E+01   -0.50000E+01    0.17138E+00    0.14063E+00
    0.22500E+01   -0.50000E+01    0.17715E+00    0.91468E-01
    0.23000E+01   -0.50000E+01    0.18295E+00    0.21981E-01
    0.23500E+01   -0.50000E+01    0.18870E+00   -0.56460E-01
    0.24000E+01   -0.50000E+01    0.19435E+00   -0.12965E+00
    0.24500E+01   -0.50000E+01    0.19984E+00   -0.18311E+00
    0.25000E+01   -0.50000E+01    0.20507E+00   -0.20504E+00
    0.25500E+01   -0.50000E+01    0.20999E+00   -0.18901E+00
    0.26000E+01   -0.50000E+01    0.21450E+00   -0.13586E+00
    0.26500E+01   -0.50000E+01    0.21855E+00   -0.54060E-01
    0.27000E+01   -0.50000E+01    0.22206E+00    0.41429E-01
    0.27500E+01   -0.50000E+01    0.22496E+00    0.13197E+00
    0.28000E+01   -0.50000E+01    0.22720E+00    0.19906E+00
    0.28500E+01   -0.50000E+01    0.22874E+00    0.22832E+00
    0.29000E+01   -0.50000E+01    0.22952E+00    0.21288E+00
    0.29500E+01   -0.50000E+01    0.22953E+00    0.15517E+00
    0.30000E+01   -0.50000E+01    0.22874E+00    0.66633E-01
    0.30500E+01   -0.50000E+01    0.22715E+00   -0.34523E-01
    0.31000E+01   -0.50000E+01    0.22476E+00   -0.12730E+00
    0.31500E+01   -0.50000E+01    0.22157E+00   -0.19253E+00
    0.32000E+01   -0.50000E+01    0.21761E+00   -0.21714E+00
